"providerId","utcStartTime","status","compSeason.shortName","round.name","round.roundNumber","venue.name","home.team.name","home.team.club.name","away.team.name","away.team.club.name","player.jumperNumber","player.photoURL","player.player.position","player.player.player.playerId","player.player.player.captain","player.player.player.playerJumperNumber","player.player.player.givenName","player.player.player.surname","teamId","gamesPlayed","timeOnGroundPercentage","goals","behinds","superGoals","kicks","handballs","disposals","marks","bounces","tackles","contestedPossessions","uncontestedPossessions","totalPossessions","inside50s","marksInside50","contestedMarks","hitouts","onePercenters","disposalEfficiency","clangers","freesFor","freesAgainst","dreamTeamPoints","rebound50s","goalAssists","goalAccuracy","ratingPoints","ranking","lastUpdated","turnovers","intercepts","tacklesInside50","shotsAtGoal","goalEfficiency","shotEfficiency","interchangeCounts","scoreInvolvements","metresGained","clearances.centreClearances","clearances.stoppageClearances","clearances.totalClearances","extendedStats.effectiveKicks","extendedStats.kickEfficiency","extendedStats.kickToHandballRatio","extendedStats.effectiveDisposals","extendedStats.marksOnLead","extendedStats.interceptMarks","extendedStats.contestedPossessionRate","extendedStats.hitoutsToAdvantage","extendedStats.hitoutWinPercentage","extendedStats.hitoutToAdvantageRate","extendedStats.groundBallGets","extendedStats.f50GroundBallGets","extendedStats.scoreLaunches","extendedStats.pressureActs","extendedStats.defHalfPressureActs","extendedStats.spoils","extendedStats.ruckContests","extendedStats.contestDefOneOnOnes","extendedStats.contestDefLosses","extendedStats.contestDefLossPercentage","extendedStats.contestOffOneOnOnes","extendedStats.contestOffWins","extendedStats.contestOffWinsPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon","player.playerId","player.captain","player.playerJumperNumber","player.givenName","player.surname","teamStatus","team.name","match_date","match_year","match_year_round","player.fullName"
"CD_M20250140607","2025-04-20T05:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"SCG","Sydney Swans","Sydney Swans","Port Adelaide","Port Adelaide",18,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1011640.png?im=Scale,width=0.6,height=0.6","R","CD_I1011640",FALSE,18,"Jason","Horne-Francis","CD_T110",NA,78,0,1,NA,18,2,20,9,2,5,5,14,19,7,1,0,0,0,60,3,2,1,105,0,2,0,13,NA,NA,4,2,1,2,NA,NA,NA,6,634,0,3,3,10,55.6,9,12,0,2,26.3,0,0,0,3,0,1,13,6,0,0,0,0,0,0,0,0,16,0,0,"CD_I1011640",FALSE,18,"Jason","Horne-Francis","away","Port Adelaide",2025-04-20,2025,202506,"Jason Horne-Francis"
"CD_M20250140607","2025-04-20T05:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"SCG","Sydney Swans","Sydney Swans","Port Adelaide","Port Adelaide",34,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1011583.png?im=Scale,width=0.6,height=0.6","BPR","CD_I1011583",FALSE,34,"Lachie","Jones","CD_T110",NA,74,0,0,NA,6,5,11,2,0,4,10,1,11,1,0,1,0,2,81.8,1,4,0,54,2,0,0,13.2,NA,NA,1,12,0,0,NA,NA,NA,1,220,0,0,0,5,83.3,1.2,9,0,2,90.9,0,0,0,5,0,2,18,12,2,0,1,0,0,0,0,0,0,1,1,"CD_I1011583",FALSE,34,"Lachie","Jones","away","Port Adelaide",2025-04-20,2025,202506,"Lachie Jones"
"CD_M20250140607","2025-04-20T05:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"SCG","Sydney Swans","Sydney Swans","Port Adelaide","Port Adelaide",30,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1012881.png?im=Scale,width=0.6,height=0.6","FPR","CD_I1012881",FALSE,30,"Ollie","Lord","CD_T110",NA,88,1,0,NA,2,4,6,1,0,0,4,2,6,0,1,1,4,3,50,6,0,4,15,0,0,100,1.5,NA,NA,4,0,0,1,NA,NA,NA,2,7,0,0,0,1,50,0.5,3,0,0,66.7,1,22.2,25,3,1,0,10,4,3,18,0,0,0,3,1,33.3,3,0,0,"CD_I1012881",FALSE,30,"Ollie","Lord","away","Port Adelaide",2025-04-20,2025,202506,"Ollie Lord"
"CD_M20250140607","2025-04-20T05:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"SCG","Sydney Swans","Sydney Swans","Port Adelaide","Port Adelaide",44,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1005326.png?im=Scale,width=0.6,height=0.6","CHF","CD_I1005326",FALSE,44,"Jackson","Mead","CD_T110",NA,83,0,0,NA,9,6,15,2,0,1,2,9,11,3,0,0,0,0,66.7,1,0,1,46,1,1,0,9,NA,NA,3,2,0,0,NA,NA,NA,3,217,2,1,3,5,55.6,1.5,10,1,0,18.2,0,0,0,2,0,1,25,13,0,0,0,0,0,0,0,0,6,0,0,"CD_I1005326",FALSE,44,"Jackson","Mead","away","Port Adelaide",2025-04-20,2025,202506,"Jackson Mead"
"CD_M20250140607","2025-04-20T05:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"SCG","Sydney Swans","Sydney Swans","Port Adelaide","Port Adelaide",31,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1028563.png?im=Scale,width=0.6,height=0.6","WR","CD_I1028563",FALSE,31,"Christian","Moraes","CD_T110",NA,68,0,0,NA,3,7,10,1,0,1,3,7,10,0,0,0,0,0,60,2,0,0,30,1,0,0,0.3,NA,NA,3,1,0,0,NA,NA,NA,2,83,0,1,1,0,0,0.4,6,0,0,30,0,0,0,3,1,0,12,7,0,0,0,0,0,0,0,0,0,0,0,"CD_I1028563",FALSE,31,"Christian","Moraes","away","Port Adelaide",2025-04-20,2025,202506,"Christian Moraes"
"CD_M20250140607","2025-04-20T05:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"SCG","Sydney Swans","Sydney Swans","Port Adelaide","Port Adelaide",2,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/993979.png?im=Scale,width=0.6,height=0.6","FPL","CD_I993979",FALSE,2,"Sam","Powell-Pepper","CD_T110",NA,85,2,1,NA,10,5,15,3,0,3,8,7,15,4,2,0,0,1,73.3,2,3,1,74,0,1,66.7,16.1,NA,NA,1,1,1,3,NA,NA,NA,5,227,0,0,0,7,70,2,11,1,0,53.3,0,0,0,5,3,1,17,3,1,0,0,0,0,2,1,50,0,0,0,"CD_I993979",FALSE,2,"Sam","Powell-Pepper","away","Port Adelaide",2025-04-20,2025,202506,"Sam Powell-Pepper"
"CD_M20250140607","2025-04-20T05:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"SCG","Sydney Swans","Sydney Swans","Port Adelaide","Port Adelaide",27,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1002220.png?im=Scale,width=0.6,height=0.6","BPL","CD_I1002220",FALSE,27,"Esava","Ratugolea","CD_T110",NA,95,0,0,NA,5,2,7,7,0,2,3,4,7,0,0,3,0,3,100,1,0,1,45,2,0,0,6.5,NA,NA,1,5,0,0,NA,NA,NA,0,98,0,0,0,5,100,2.5,7,0,5,42.9,0,0,0,0,0,0,7,7,3,0,8,1,12.5,0,0,0,0,0,0,"CD_I1002220",FALSE,27,"Esava","Ratugolea","away","Port Adelaide",2025-04-20,2025,202506,"Esava Ratugolea"
"CD_M20250140607","2025-04-20T05:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"SCG","Sydney Swans","Sydney Swans","Port Adelaide","Port Adelaide",15,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/296225.png?im=Scale,width=0.6,height=0.6","HFFR","CD_I296225",FALSE,15,"Willie","Rioli","CD_T110",NA,87,3,1,NA,13,1,14,7,0,1,4,9,13,2,3,0,0,1,71.4,2,0,2,79,0,0,60,12.8,NA,NA,1,1,0,5,NA,NA,NA,8,212,0,3,3,9,69.2,13,10,0,0,30.8,0,0,0,3,3,1,15,6,0,0,0,0,0,0,0,0,0,0,0,"CD_I296225",FALSE,15,"Willie","Rioli","away","Port Adelaide",2025-04-20,2025,202506,"Willie Rioli"
"CD_M20250140607","2025-04-20T05:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"SCG","Sydney Swans","Sydney Swans","Port Adelaide","Port Adelaide",1,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1001299.png?im=Scale,width=0.6,height=0.6","CHB","CD_I1001299",FALSE,1,"Connor","Rozee","CD_T110",NA,95,1,0,NA,21,6,27,4,0,3,7,14,21,6,1,1,0,2,70.4,7,2,2,101,5,0,100,13.9,NA,NA,8,7,0,1,NA,NA,NA,6,825,0,3,3,14,66.7,3.5,19,0,0,33.3,0,0,0,3,0,2,18,14,1,0,0,0,0,1,1,100,6,4,4,"CD_I1001299",FALSE,1,"Connor","Rozee","away","Port Adelaide",2025-04-20,2025,202506,"Connor Rozee"
"CD_M20250140607","2025-04-20T05:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"SCG","Sydney Swans","Sydney Swans","Port Adelaide","Port Adelaide",8,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1017078.png?im=Scale,width=0.6,height=0.6","INT","CD_I1017078",FALSE,8,"Josh","Sinn","CD_T110",NA,68,0,0,NA,8,1,9,4,0,2,0,7,7,1,0,0,0,1,66.7,2,0,0,46,4,0,0,0.2,NA,NA,4,2,0,0,NA,NA,NA,1,263,0,0,0,6,75,8,6,0,1,0,0,0,0,0,0,0,8,7,1,0,2,1,50,0,0,0,0,2,2,"CD_I1017078",FALSE,8,"Josh","Sinn","away","Port Adelaide",2025-04-20,2025,202506,"Josh Sinn"
"CD_M20250140607","2025-04-20T05:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"SCG","Sydney Swans","Sydney Swans","Port Adelaide","Port Adelaide",24,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/992330.png?im=Scale,width=0.6,height=0.6","RK","CD_I992330",FALSE,24,"Jordon","Sweet","CD_T110",NA,83,0,0,NA,5,4,9,1,0,3,5,3,8,3,0,0,39,4,77.8,7,2,5,64,2,0,0,5.2,NA,NA,5,1,0,0,NA,NA,NA,5,170,2,1,3,3,60,1.3,7,0,0,62.5,9,50,23.1,2,0,6,21,12,2,78,2,2,100,0,0,0,23,0,0,"CD_I992330",FALSE,24,"Jordon","Sweet","away","Port Adelaide",2025-04-20,2025,202506,"Jordon Sweet"
"CD_M20250140607","2025-04-20T05:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"SCG","Sydney Swans","Sydney Swans","Port Adelaide","Port Adelaide",16,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/294318.png?im=Scale,width=0.6,height=0.6","INT","CD_I294318",FALSE,16,"Ollie","Wines","CD_T110",NA,25,0,0,NA,6,2,8,4,0,2,2,6,8,2,1,0,0,0,87.5,1,1,1,40,2,0,0,3.4,NA,NA,2,2,0,1,NA,NA,NA,2,228,0,0,0,5,83.3,3,7,0,0,25,0,0,0,1,0,0,5,3,0,2,0,0,0,0,0,0,6,0,0,"CD_I294318",FALSE,16,"Ollie","Wines","away","Port Adelaide",2025-04-20,2025,202506,"Ollie Wines"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",4,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/297373.png?im=Scale,width=0.6,height=0.6","RR","CD_I297373",FALSE,4,"Marcus","Bontempelli","CD_T140",NA,71,2,1,NA,14,16,30,5,0,4,12,18,30,5,1,0,0,1,86.7,0,1,0,119,1,2,66.7,26.2,NA,NA,2,1,1,3,NA,NA,NA,12,442,4,4,8,12,85.7,0.9,26,1,0,40,0,0,0,9,1,3,14,2,0,0,0,0,0,0,0,0,16,0,0,"CD_I297373",FALSE,4,"Marcus","Bontempelli","home","Western Bulldogs",2025-04-20,2025,202506,"Marcus Bontempelli"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",29,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1000864.png?im=Scale,width=0.6,height=0.6","BPR","CD_I1000864",FALSE,29,"Lachlan","Bramble","CD_T140",NA,83,0,0,NA,16,9,25,12,0,0,3,22,25,4,0,0,0,2,92,3,1,2,97,2,1,0,7.6,NA,NA,4,4,0,0,NA,NA,NA,5,423,0,0,0,14,87.5,1.8,23,0,1,12,0,0,0,2,0,1,6,2,2,0,1,0,0,0,0,0,0,1,0,"CD_I1000864",FALSE,29,"Lachlan","Bramble","home","Western Bulldogs",2025-04-20,2025,202506,"Lachlan Bramble"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",36,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1015929.png?im=Scale,width=0.6,height=0.6","INT","CD_I1015929",FALSE,36,"Luke","Cleary","CD_T140",NA,85,0,1,NA,11,5,16,7,0,2,4,12,16,0,0,0,0,0,93.8,0,2,0,75,1,0,0,6.4,NA,NA,0,6,1,1,NA,NA,NA,7,156,0,0,0,10,90.9,2.2,15,0,2,25,0,0,0,2,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,"CD_I1015929",FALSE,36,"Luke","Cleary","home","Western Bulldogs",2025-04-20,2025,202506,"Luke Cleary"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",31,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/996708.png?im=Scale,width=0.6,height=0.6","HBFR","CD_I996708",FALSE,31,"Bailey","Dale","CD_T140",NA,81,0,0,NA,24,8,32,8,3,0,4,22,26,4,0,0,0,0,81.3,1,0,0,112,5,0,0,16.7,NA,NA,4,4,0,0,NA,NA,NA,11,572,0,1,1,18,75,3,26,0,0,15.4,0,0,0,4,0,6,9,6,0,0,0,0,0,0,0,0,0,5,5,"CD_I996708",FALSE,31,"Bailey","Dale","home","Western Bulldogs",2025-04-20,2025,202506,"Bailey Dale"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",10,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1017126.png?im=Scale,width=0.6,height=0.6","FF","CD_I1017126",FALSE,10,"Sam","Darcy","CD_T140",NA,20,0,0,NA,2,1,3,0,0,0,1,2,3,1,0,0,0,1,66.7,1,0,0,8,0,1,0,-0.4,NA,NA,0,0,0,0,NA,NA,NA,3,38,1,0,1,1,50,2,2,0,0,33.3,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,"CD_I1017126",FALSE,10,"Sam","Darcy","home","Western Bulldogs",2025-04-20,2025,202506,"Sam Darcy"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",42,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1036123.png?im=Scale,width=0.6,height=0.6","INT","CD_I1036123",FALSE,42,"Sam","Davidson","CD_T140",NA,67,0,1,NA,12,9,21,8,0,2,5,15,20,4,1,1,0,1,81,0,0,0,87,0,1,0,12.6,NA,NA,3,5,0,1,NA,NA,NA,10,299,0,1,1,9,75,1.3,17,1,2,25,0,0,0,4,2,3,13,5,1,0,0,0,0,1,0,0,0,0,0,"CD_I1036123",FALSE,42,"Sam","Davidson","home","Western Bulldogs",2025-04-20,2025,202506,"Sam Davidson"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",26,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1034235.png?im=Scale,width=0.6,height=0.6","INT","CD_I1034235",FALSE,26,"Josh","Dolan","CD_T140",NA,74,0,0,NA,5,7,12,3,1,2,5,8,13,2,0,0,0,0,91.7,1,1,1,44,0,0,0,12.6,NA,NA,1,1,0,0,NA,NA,NA,6,155,0,1,1,5,100,0.7,11,0,1,38.5,0,0,0,3,1,2,13,1,0,0,0,0,0,0,0,0,0,0,0,"CD_I1034235",FALSE,26,"Josh","Dolan","home","Western Bulldogs",2025-04-20,2025,202506,"Josh Dolan"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",44,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1004592.png?im=Scale,width=0.6,height=0.6","RK","CD_I1004592",FALSE,44,"Tim","English","CD_T140",NA,88,0,0,NA,9,8,17,5,0,3,9,9,18,6,1,0,30,3,70.6,4,3,1,100,0,1,0,10.8,NA,NA,6,1,1,1,NA,NA,NA,6,336,3,2,5,5,55.6,1.1,12,0,0,50,9,58.8,30,4,3,1,11,2,2,51,2,1,50,1,0,0,20,0,0,"CD_I1004592",FALSE,44,"Tim","English","home","Western Bulldogs",2025-04-20,2025,202506,"Tim English"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",27,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1027704.png?im=Scale,width=0.6,height=0.6","WR","CD_I1027704",FALSE,27,"Joel","Freijah","CD_T140",NA,79,2,0,NA,15,9,24,4,1,2,12,14,26,5,0,0,0,4,87.5,0,1,0,96,0,0,100,27.8,NA,NA,0,2,0,2,NA,NA,NA,10,424,4,2,6,14,93.3,1.7,21,0,1,46.2,0,0,0,7,2,2,16,6,0,0,0,0,0,0,0,0,6,0,0,"CD_I1027704",FALSE,27,"Joel","Freijah","home","Western Bulldogs",2025-04-20,2025,202506,"Joel Freijah"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",6,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1029456.png?im=Scale,width=0.6,height=0.6","SUB","CD_I1029456",FALSE,6,"Cooper","Hynes","CD_T140",NA,61,0,1,NA,3,6,9,4,0,0,4,5,9,0,1,0,0,0,77.8,1,0,1,31,0,1,0,0.4,NA,NA,1,1,0,1,NA,NA,NA,5,88,0,0,0,2,66.7,0.5,7,0,0,44.4,0,0,0,4,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,"CD_I1029456",FALSE,6,"Cooper","Hynes","home","Western Bulldogs",2025-04-20,2025,202506,"Cooper Hynes"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",39,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/294101.png?im=Scale,width=0.6,height=0.6","HBFL","CD_I294101",FALSE,39,"Jason","Johannisen","CD_T140",NA,70,1,0,NA,19,6,25,6,3,2,4,20,24,3,0,0,0,0,84,1,0,0,101,2,0,100,13.6,NA,NA,4,4,0,1,NA,NA,NA,7,387,0,1,1,16,84.2,3.2,21,0,1,16.7,0,0,0,4,0,3,4,3,0,0,0,0,0,0,0,0,0,1,1,"CD_I294101",FALSE,39,"Jason","Johannisen","home","Western Bulldogs",2025-04-20,2025,202506,"Jason Johannisen"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",19,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/281078.png?im=Scale,width=0.6,height=0.6","FB","CD_I281078",FALSE,19,"Liam","Jones","CD_T140",NA,94,0,0,NA,10,2,12,7,0,2,3,9,12,1,0,1,0,2,83.3,2,0,0,63,0,0,0,2.4,NA,NA,2,3,0,0,NA,NA,NA,3,118,0,0,0,8,80,5,10,0,1,25,0,0,0,2,0,0,5,3,2,0,2,0,0,0,0,0,0,0,0,"CD_I281078",FALSE,19,"Liam","Jones","home","Western Bulldogs",2025-04-20,2025,202506,"Liam Jones"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",8,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1001398.png?im=Scale,width=0.6,height=0.6","R","CD_I1001398",FALSE,8,"Matthew","Kennedy","CD_T140",NA,78,2,0,NA,12,10,22,5,0,6,10,9,19,3,1,0,0,3,81.8,0,2,0,109,2,1,100,23,NA,NA,4,1,2,2,NA,NA,NA,7,263,3,7,10,8,66.7,1.2,18,2,0,52.6,0,0,0,8,3,2,18,6,1,0,0,0,0,0,0,0,17,0,0,"CD_I1001398",FALSE,8,"Matthew","Kennedy","home","Western Bulldogs",2025-04-20,2025,202506,"Matthew Kennedy"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",24,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/998782.png?im=Scale,width=0.6,height=0.6","BPL","CD_I998782",FALSE,24,"Buku","Khamis","CD_T140",NA,83,0,0,NA,5,4,9,6,0,3,1,7,8,1,1,0,2,1,88.9,2,0,2,49,0,0,0,-0.7,NA,NA,1,1,0,0,NA,NA,NA,4,50,0,0,0,5,100,1.3,8,1,0,12.5,0,14.3,0,1,1,1,6,2,0,14,1,0,0,0,0,0,2,0,0,"CD_I998782",FALSE,24,"Buku","Khamis","home","Western Bulldogs",2025-04-20,2025,202506,"Buku Khamis"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",21,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/290799.png?im=Scale,width=0.6,height=0.6","HFFR","CD_I290799",FALSE,21,"Tom","Liberatore","CD_T140",NA,76,1,0,NA,15,14,29,4,0,7,11,18,29,7,0,0,0,0,72.4,4,1,2,114,1,0,100,17.7,NA,NA,6,5,1,1,NA,NA,NA,8,434,1,2,3,11,73.3,1.1,21,0,0,37.9,0,0,0,9,0,3,27,9,0,0,0,0,0,0,0,0,15,0,0,"CD_I290799",FALSE,21,"Tom","Liberatore","home","Western Bulldogs",2025-04-20,2025,202506,"Tom Liberatore"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",7,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/990740.png?im=Scale,width=0.6,height=0.6","CHB","CD_I990740",FALSE,7,"Rory","Lobb","CD_T140",NA,93,0,1,NA,10,4,14,5,0,2,5,8,13,0,1,1,0,0,71.4,4,1,0,63,1,0,0,2.2,NA,NA,4,2,0,1,NA,NA,NA,6,203,1,0,1,8,80,2.5,10,0,0,38.5,0,0,0,3,1,4,8,5,0,3,0,0,0,2,1,50,2,1,1,"CD_I990740",FALSE,7,"Rory","Lobb","home","Western Bulldogs",2025-04-20,2025,202506,"Rory Lobb"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",30,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1009015.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I1009015",FALSE,30,"Lachlan","McNeil","CD_T140",NA,58,1,1,NA,6,1,7,3,0,0,1,6,7,2,2,0,0,0,71.4,1,0,0,36,0,1,33.3,1.8,NA,NA,0,0,0,3,NA,NA,NA,6,134,0,0,0,4,66.7,6,5,2,0,14.3,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,"CD_I1009015",FALSE,30,"Lachlan","McNeil","home","Western Bulldogs",2025-04-20,2025,202506,"Lachlan McNeil"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",33,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1002404.png?im=Scale,width=0.6,height=0.6","CHF","CD_I1002404",FALSE,33,"Aaron","Naughton","CD_T140",NA,81,3,3,NA,10,2,12,7,2,4,5,7,12,4,5,1,0,2,50,2,1,0,93,0,1,42.9,4.1,NA,NA,2,1,3,7,NA,NA,NA,9,290,0,0,0,5,50,5,6,2,0,41.7,0,0,0,3,1,1,12,0,2,0,0,0,0,3,0,0,0,0,0,"CD_I1002404",FALSE,33,"Aaron","Naughton","home","Western Bulldogs",2025-04-20,2025,202506,"Aaron Naughton"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",18,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1032966.png?im=Scale,width=0.6,height=0.6","FPL","CD_I1032966",FALSE,18,"James","O'Donnell","CD_T140",NA,94,0,0,NA,11,2,13,5,0,1,3,10,13,0,0,1,0,4,84.6,1,1,0,57,0,0,0,11,NA,NA,1,4,0,0,NA,NA,NA,3,198,0,0,0,9,81.8,5.5,11,0,2,23.1,0,0,0,1,0,1,7,5,4,0,1,0,0,0,0,0,0,0,0,"CD_I1032966",FALSE,18,"James","O'Donnell","home","Western Bulldogs",2025-04-20,2025,202506,"James O'Donnell"
"CD_M20250140608","2025-04-20T09:20:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Marvel Stadium","Western Bulldogs","Western Bulldogs","St Kilda","St Kilda",20,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1008280.png?im=Scale,width=0.6,height=0.6","C","CD_I1008280",FALSE,20,"Ed","Richards","CD_T140",NA,84,1,1,NA,15,8,23,4,0,5,8,15,23,6,2,0,0,1,82.6,0,1,0,101,2,3,50,21.2,NA,NA,2,4,1,2,NA,NA,NA,8,518,2,2,4,11,73.3,1.9,19,0,0,34.8,0,0,0,7,0,0,22,11,0,0,0,0,0,1,0,0,19,0,0,"CD_I1008280",FALSE,20,"Ed","Richards","home","Western Bulldogs",2025-04-20,2025,202506,"Ed Richards"
